Uniprot_AC	nb_obs
P19320	8
P07359	6
P07358	45
P62328	270
Q96JQ2	14
P46821	82
Q16363	86
Q5VTL8	5
Q9UBF8	2
Q8WUH6	5
Q6ZSR9	10
Q9NSU2	2
Q9NZC3	1
Q9NZC2	1
Q9NZC9	2
P04839	18
P58107	72
Q5U651	6
Q96A65	24
Q6UXT9	1
P36542	66
P36543	37
Q8IXM3	10
Q8IXM2	21
Q8IXM6	2
Q9Y5K8	9
P30260	5
Q9NR31	82
Q9NR30	54
Q5BJD5	3
P49736	50
P06400	2
O95674	9
P34949	51
O95671	28
Q96C86	33
Q15436	73
Q15437	128
O95678	99
Q15435	67
Q8ND04	5
Q06330	2
Q6NVY1	73
P30085	66
P30084	116
P30086	324
P12318	5
P06746	3
P06744	211
Q9P0B6	1
Q4V9L6	11
P51649	16
P06748	550
Q29RF7	28
Q9UN86	42
P08962	12
Q6DN03	34
Q63HR2	49
P57740	21
O95202	34
Q15042	59
P31689	43
Q15046	99
Q96S82	4
O15111	1
Q9H7B2	11
O15116	4
O15118	5
Q8WWV3	2
P29728	3
O95208	1
Q01780	8
P18206	887
Q9BVA1	728
Q9BVA0	2
Q9BVA6	1
Q9BT09	15
P07437	1037
Q9Y490	1878
Q9Y496	9
Q9Y365	19
Q01433	34
Q01432	7
P18754	24
P28676	16
P62699	3
P15498	10
P60201	5
P15941	2
P09769	8
Q9BXT2	1
Q7Z6B0	6
P16949	38
Q86XR8	1
O14686	1
P08582	29
P08581	5
P17676	1
Q709C8	123
Q92643	1
P49137	4
Q9BSN7	2
P23258	32
O75592	17
Q4G0X4	1
O75594	6
P20042	56
Q9GZZ9	15
Q9GZZ1	8
Q9H9G7	29
Q8IZP0	23
O75044	8
Q05209	9
Q96FC7	6
P25705	346
Q86TP1	6
Q8IWP9	1
P36222	12
O43617	16
O43615	17
P61916	52
H0Y5L7	1
P61313	81
Q17RN3	7
Q13464	136
O95445	9
Q13469	3
P14091	1
P11498	86
Q99417	7
Q99418	4
C9J406	131
P50749	3
Q96GC5	17
P50747	1
P36959	8
P36955	111
Q8WZA9	11
P36957	51
Q9BY89	9
P19793	1
H0YHG0	24
Q9NY33	105
Q9NT22	1
Q68EM7	17
Q9UHW5	4
Q9UHW9	2
Q06830	288
Q14956	31
Q9NV88	2
O14880	23
Q16602	2
Q96HP0	3
P09972	95
P15374	35
Q9H0G5	3
Q7Z401	4
Q9HD20	45
Q6ZVF9	1
Q9NXN4	4
H3BT57	33
Q68DQ2	3
Q9UBY8	1
P07602	49
Q96D46	7
Q4J6C6	1
Q86WQ0	4
P51659	118
Q13586	13
P30740	165
Q9Y6Q5	26
Q9Y6Q2	5
Q53GT1	2
P07954	82
Q5ZPR3	7
Q9UJC3	23
Q9UJC5	7
Q96IV0	4
P49961	9
Q6UVK1	12
Q8N4V1	4
P07225	28
Q8WYN0	1
P35680	3
P52294	19
B1ALD8	375
P20674	53
P20671	202
O76009	201
P16455	17
P52298	7
O76003	20
O00425	3
P55957	23
Q15386	28
Q15382	17
O00422	14
Q10471	18
Q10472	5
O00429	60
P01760	5
P01761	7
P01762	4
P01763	7
P01765	17
Q9P2M7	77
P01767	8
Q9NTJ4	14
Q9NTJ5	37
P23396	298
P00491	88
P00492	36
O75925	2
Q08345	2
P27487	40
Q9UGI8	44
Q10713	13
Q9UKN8	11
O15305	36
Q99627	28
Q99623	97
Q99622	4
P54920	94
P08397	10
P54922	6
Q9C0J8	7
Q8N9R8	1
P10586	36
Q8TB22	9
Q8TB24	1
P28288	6
P28289	14
P24752	158
Q86VU5	5
P43694	1
Q8WW12	13
Q02252	77
P42126	31
Q5SWX8	22
A6NM10	4
O43264	19
Q7L3B6	7
Q96J42	1
Q14166	60
Q14165	65
Q6P0Q8	5
Q14162	1
Q14161	22
Q14160	60
P19652	182
Q4LDE5	8
P62341	5
A6NMZ7	3
Q9UGR2	2
Q6NW29	5
Q16831	3
O43402	6
P49366	1
P49368	217
Q8WUJ3	1
Q5R3I4	21
Q9NZA1	16
Q9H845	42
Q9ULT0	1
Q9Y4L1	382
Q96A49	7
Q96DF8	2
P63167	30
Q5TC12	2
P63165	13
Q9Y5M8	50
Q8NDC0	4
P12081	45
P30536	6
E9PAV3	89
P30530	2
P30533	24
P49750	17
P49753	65
Q15417	79
P49755	126
P49754	2
P49757	8
P49756	35
P61106	96
Q15418	29
Q9HCB6	30
Q9BRK5	10
Q9BRK4	4
Q9H6F5	4
Q9BRK3	3
Q96C11	1
Q4G0F5	21
Q96NT5	1
Q96NT0	1
P06727	310
P06729	2
O00635	2
P13688	3
Q6ZPD9	1
Q86SE5	10
Q6SPF0	1
Q86SE9	1
Q86SE8	2
P13686	2
Q9NR12	49
Q9NR11	1
Q8NCF5	2
Q9NR19	22
Q8N2F6	7
Q96HY6	51
P55899	6
O95260	8
Q96H55	1
Q9BPY3	1
Q9BW92	7
Q8NHG8	6
Q9BW91	10
Q8NHG7	1
Q9Y2X0	2
Q9Y2X3	78
Q9Y2X7	15
P84243	50
P62906	121
P83731	96
P28074	45
Q93062	11
P28072	36
Q9BT22	6
Q9BT23	3
Q08426	11
Q9Y342	1
P42336	2
Q9Y2W2	15
P57764	10
Q9Y6R4	1
P57768	1
Q8N4T8	25
O95881	13
P53007	34
P53004	61
